LID,VideoFile,Label,MLabeler,MLabelTime,ProjectID
11654,MCxCVF1_12b_1__0005_vid__5176__682__15059__686__537.mp4,c,zack-Lenovo-ideapad-Y700-15ISK,02:54.1,MCxCVF1_12b_1
11655,MCxCVF1_12b_1__0005_vid__5193__1269__15124__326__372.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,41:06.1,MCxCVF1_12b_1
11656,MCxCVF1_12b_1__0005_vid__5212__1845__15217__620__713.mp4,p,zack-Lenovo-ideapad-Y700-15ISK,04:16.7,MCxCVF1_12b_1
11657,MCxCVF1_12b_1__0005_vid__5233__594__15298__484__622.mp4,p,zack-Lenovo-ideapad-Y700-15ISK,44:45.6,MCxCVF1_12b_1
11658,MCxCVF1_12b_1__0005_vid__5340__2330__15548__441__630.mp4,p,zack-Lenovo-ideapad-Y700-15ISK,41:17.1,MCxCVF1_12b_1
11659,MCxCVF1_12b_1__0005_vid__5370__4315__15586__364__359.mp4,p,zack-Lenovo-ideapad-Y700-15ISK,56:06.7,MCxCVF1_12b_1
11660,MCxCVF1_12b_1__0005_vid__5503__1430__15879__346__811.mp4,c,zack-Lenovo-ideapad-Y700-15ISK,40:39.7,MCxCVF1_12b_1
11661,MCxCVF1_12b_1__0005_vid__5506__5961__15881__548__266.mp4,c,zack-Lenovo-ideapad-Y700-15ISK,56:02.9,MCxCVF1_12b_1
11662,MCxCVF1_12b_1__0005_vid__5533__510__16001__331__297.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,35:07.4,MCxCVF1_12b_1
11663,MCxCVF1_12b_1__0005_vid__5558__741__16082__619__390.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,29:51.7,MCxCVF1_12b_1
11664,MCxCVF1_12b_1__0005_vid__5575__11225__16126__392__674.mp4,c,zack-Lenovo-ideapad-Y700-15ISK,29:06.6,MCxCVF1_12b_1
11665,MCxCVF1_12b_1__0005_vid__5631__7110__16281__452__463.mp4,p,zack-Lenovo-ideapad-Y700-15ISK,46:26.5,MCxCVF1_12b_1
11666,MCxCVF1_12b_1__0005_vid__5722__5355__16578__241__878.mp4,c,zack-Lenovo-ideapad-Y700-15ISK,19:15.8,MCxCVF1_12b_1
11667,MCxCVF1_12b_1__0005_vid__5730__371__16589__302__562.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,30:54.6,MCxCVF1_12b_1
11668,MCxCVF1_12b_1__0005_vid__5768__1560__16664__185__1049.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,03:05.8,MCxCVF1_12b_1
11669,MCxCVF1_12b_1__0005_vid__5790__5121__16811__454__613.mp4,p,zack-Lenovo-ideapad-Y700-15ISK,00:15.1,MCxCVF1_12b_1
11670,MCxCVF1_12b_1__0005_vid__5833__1848__17053__364__524.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,32:02.7,MCxCVF1_12b_1
11671,MCxCVF1_12b_1__0005_vid__6012__20400__18315__726__544.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,30:31.9,MCxCVF1_12b_1
11672,MCxCVF1_12b_1__0005_vid__6099__640__19324__303__655.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,38:55.7,MCxCVF1_12b_1
11673,MCxCVF1_12b_1__0005_vid__6185__2733__19556__500__664.mp4,p,zack-Lenovo-ideapad-Y700-15ISK,41:57.5,MCxCVF1_12b_1
11674,MCxCVF1_12b_1__0005_vid__6194__3609__19596__584__709.mp4,p,zack-Lenovo-ideapad-Y700-15ISK,02:57.5,MCxCVF1_12b_1
11675,MCxCVF1_12b_1__0005_vid__6203__5846__19631__459__577.mp4,p,zack-Lenovo-ideapad-Y700-15ISK,19:19.8,MCxCVF1_12b_1
11676,MCxCVF1_12b_1__0005_vid__6222__2303__19715__600__703.mp4,p,zack-Lenovo-ideapad-Y700-15ISK,11:33.0,MCxCVF1_12b_1
11677,MCxCVF1_12b_1__0005_vid__6231__8376__19734__694__808.mp4,c,zack-Lenovo-ideapad-Y700-15ISK,23:56.5,MCxCVF1_12b_1
11678,MCxCVF1_12b_1__0005_vid__6302__843__19994__640__731.mp4,p,zack-Lenovo-ideapad-Y700-15ISK,57:41.2,MCxCVF1_12b_1
11679,MCxCVF1_12b_1__0005_vid__6311__3066__20024__384__479.mp4,p,zack-Lenovo-ideapad-Y700-15ISK,05:07.3,MCxCVF1_12b_1
11680,MCxCVF1_12b_1__0005_vid__6329__3014__20363__718__453.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,57:20.8,MCxCVF1_12b_1
11681,MCxCVF1_12b_1__0005_vid__6351__1529__20454__502__522.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,10:13.0,MCxCVF1_12b_1
11682,MCxCVF1_12b_1__0005_vid__6379__13245__20605__586__734.mp4,c,zack-Lenovo-ideapad-Y700-15ISK,08:36.2,MCxCVF1_12b_1
11683,MCxCVF1_12b_1__0005_vid__6415__1753__20707__530__392.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,02:04.7,MCxCVF1_12b_1
11684,MCxCVF1_12b_1__0005_vid__6470__4814__20980__751__139.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,18:56.0,MCxCVF1_12b_1
11685,MCxCVF1_12b_1__0005_vid__6504__97__21215__660__318.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,41:10.4,MCxCVF1_12b_1
11686,MCxCVF1_12b_1__0005_vid__6552__450__21785__565__629.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,02:33.3,MCxCVF1_12b_1
11687,MCxCVF1_12b_1__0005_vid__6580__3793__21984__364__1037.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,26:24.6,MCxCVF1_12b_1
11688,MCxCVF1_12b_1__0005_vid__6592__842__22045__363__400.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,40:32.2,MCxCVF1_12b_1
11689,MCxCVF1_12b_1__0005_vid__6606__2114__22126__375__437.mp4,p,zack-Lenovo-ideapad-Y700-15ISK,20:25.5,MCxCVF1_12b_1
11690,MCxCVF1_12b_1__0005_vid__6844__670__23576__681__1074.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,59:01.3,MCxCVF1_12b_1
11691,MCxCVF1_12b_1__0005_vid__7118__1317__25069__499__495.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,42:17.3,MCxCVF1_12b_1
11692,MCxCVF1_12b_1__0005_vid__7133__3838__25103__416__583.mp4,p,zack-Lenovo-ideapad-Y700-15ISK,40:53.6,MCxCVF1_12b_1
11693,MCxCVF1_12b_1__0005_vid__7134__1762__25104__502__493.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,13:42.7,MCxCVF1_12b_1
11694,MCxCVF1_12b_1__0005_vid__7195__604__25338__808__605.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,09:26.8,MCxCVF1_12b_1
11695,MCxCVF1_12b_1__0005_vid__7351__1858__26001__627__1042.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,01:43.9,MCxCVF1_12b_1
11696,MCxCVF1_12b_1__0005_vid__7357__2479__26036__574__600.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,03:57.7,MCxCVF1_12b_1
11697,MCxCVF1_12b_1__0005_vid__7437__649__26506__549__228.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,30:39.4,MCxCVF1_12b_1
11698,MCxCVF1_12b_1__0005_vid__7484__2398__26677__484__643.mp4,p,zack-Lenovo-ideapad-Y700-15ISK,20:36.4,MCxCVF1_12b_1
11699,MCxCVF1_12b_1__0005_vid__7690__98__27632__709__1069.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,22:12.0,MCxCVF1_12b_1
11700,MCxCVF1_12b_1__0005_vid__7751__12649__27799__215__869.mp4,m,zack-Lenovo-ideapad-Y700-15ISK,29:47.9,MCxCVF1_12b_1
11701,MCxCVF1_12b_1__0005_vid__7789__581__27925__505__386.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,32:16.6,MCxCVF1_12b_1
11702,MCxCVF1_12b_1__0005_vid__7850__10678__28253__695__878.mp4,m,zack-Lenovo-ideapad-Y700-15ISK,13:49.9,MCxCVF1_12b_1
11703,MCxCVF1_12b_1__0005_vid__7854__1100__28255__713__1183.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,04:39.1,MCxCVF1_12b_1
11704,MCxCVF1_12b_1__0005_vid__7914__1174__28535__145__553.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,09:23.4,MCxCVF1_12b_1
11705,MCxCVF1_12b_1__0005_vid__8040__8442__29001__100__561.mp4,m,zack-Lenovo-ideapad-Y700-15ISK,42:02.1,MCxCVF1_12b_1
11706,MCxCVF1_12b_1__0005_vid__8095__13984__29123__492__947.mp4,m,zack-Lenovo-ideapad-Y700-15ISK,02:20.9,MCxCVF1_12b_1
11707,MCxCVF1_12b_1__0005_vid__8144__1011__29214__102__455.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,22:07.5,MCxCVF1_12b_1
11708,MCxCVF1_12b_1__0005_vid__8216__1766__29362__404__892.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,38:13.4,MCxCVF1_12b_1
11709,MCxCVF1_12b_1__0005_vid__8235__2179__29399__474__606.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,26:15.6,MCxCVF1_12b_1
11710,MCxCVF1_12b_1__0005_vid__8310__7448__29493__619__537.mp4,m,zack-Lenovo-ideapad-Y700-15ISK,57:48.9,MCxCVF1_12b_1
11711,MCxCVF1_12b_1__0005_vid__8487__637__29787__692__1168.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,29:32.4,MCxCVF1_12b_1
11712,MCxCVF1_12b_1__0005_vid__8578__806__29909__156__160.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,42:27.6,MCxCVF1_12b_1
11713,MCxCVF1_12b_1__0005_vid__8584__3567__29916__476__644.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,18:43.7,MCxCVF1_12b_1
11714,MCxCVF1_12b_1__0005_vid__8588__3531__29919__190__273.mp4,m,zack-Lenovo-ideapad-Y700-15ISK,33:39.5,MCxCVF1_12b_1
11715,MCxCVF1_12b_1__0005_vid__8806__1098__30404__186__136.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,44:51.0,MCxCVF1_12b_1
11716,MCxCVF1_12b_1__0005_vid__8866__3900__30590__168__194.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,46:22.6,MCxCVF1_12b_1
11717,MCxCVF1_12b_1__0005_vid__8915__1797__30732__469__1180.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,00:54.5,MCxCVF1_12b_1
11718,MCxCVF1_12b_1__0005_vid__8984__1070__30918__657__426.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,57:56.6,MCxCVF1_12b_1
11719,MCxCVF1_12b_1__0005_vid__9039__2909__31026__331__1036.mp4,m,zack-Lenovo-ideapad-Y700-15ISK,36:37.6,MCxCVF1_12b_1
11720,MCxCVF1_12b_1__0005_vid__9072__635__31148__754__259.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,29:31.1,MCxCVF1_12b_1
11721,MCxCVF1_12b_1__0005_vid__9126__2614__31269__227__995.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,39:04.3,MCxCVF1_12b_1
11722,MCxCVF1_12b_1__0005_vid__9215__1795__31425__272__323.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,00:57.8,MCxCVF1_12b_1
11723,MCxCVF1_12b_1__0005_vid__9272__4039__31533__187__122.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,30:31.0,MCxCVF1_12b_1
11724,MCxCVF1_12b_1__0005_vid__9276__1997__31549__365__876.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,29:13.1,MCxCVF1_12b_1
11725,MCxCVF1_12b_1__0005_vid__9305__5825__31628__540__588.mp4,p,zack-Lenovo-ideapad-Y700-15ISK,34:30.4,MCxCVF1_12b_1
11726,MCxCVF1_12b_1__0005_vid__9403__23636__31757__588__1073.mp4,m,zack-Lenovo-ideapad-Y700-15ISK,34:36.8,MCxCVF1_12b_1
11727,MCxCVF1_12b_1__0005_vid__9586__7306__32216__727__671.mp4,m,zack-Lenovo-ideapad-Y700-15ISK,38:36.1,MCxCVF1_12b_1
11728,MCxCVF1_12b_1__0005_vid__9591__2448__32220__172__1014.mp4,m,zack-Lenovo-ideapad-Y700-15ISK,38:08.6,MCxCVF1_12b_1
11729,MCxCVF1_12b_1__0005_vid__9613__2814__32268__206__558.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,19:02.3,MCxCVF1_12b_1
11730,MCxCVF1_12b_1__0005_vid__9624__1121__32317__228__1102.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,30:16.9,MCxCVF1_12b_1
11731,MCxCVF1_12b_1__0005_vid__9667__5949__32405__197__337.mp4,m,zack-Lenovo-ideapad-Y700-15ISK,27:59.2,MCxCVF1_12b_1
11732,MCxCVF1_12b_1__0005_vid__9681__6581__32417__156__591.mp4,m,zack-Lenovo-ideapad-Y700-15ISK,58:49.1,MCxCVF1_12b_1
11733,MCxCVF1_12b_1__0005_vid__9702__4824__32475__151__1006.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,41:53.5,MCxCVF1_12b_1
11734,MCxCVF1_12b_1__0005_vid__9743__755__32559__774__1166.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,18:57.5,MCxCVF1_12b_1
11735,MCxCVF1_12b_1__0005_vid__9760__538__32593__597__901.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,00:52.6,MCxCVF1_12b_1
11736,MCxCVF1_12b_1__0005_vid__9788__2480__32642__239__1010.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,40:48.7,MCxCVF1_12b_1
11737,MCxCVF1_12b_1__0005_vid__9793__3452__32644__327__600.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,41:14.1,MCxCVF1_12b_1
11738,MCxCVF1_12b_1__0005_vid__9837__707__32746__815__569.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,30:47.4,MCxCVF1_12b_1
11739,MCxCVF1_12b_1__0005_vid__9959__2831__33085__610__672.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,50:45.1,MCxCVF1_12b_1
11740,MCxCVF1_12b_1__0005_vid__9998__2547__33195__363__143.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,46:50.3,MCxCVF1_12b_1
11741,MCxCVF1_12b_1__0005_vid__10136__4880__33495__191__909.mp4,m,zack-Lenovo-ideapad-Y700-15ISK,31:17.6,MCxCVF1_12b_1
11742,MCxCVF1_12b_1__0005_vid__10148__3434__33510__385__642.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,30:50.8,MCxCVF1_12b_1
11743,MCxCVF1_12b_1__0005_vid__10298__1780__34104__762__102.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,12:55.0,MCxCVF1_12b_1
11744,MCxCVF1_12b_1__0005_vid__10300__900__34105__699__438.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,29:35.8,MCxCVF1_12b_1
11745,MCxCVF1_12b_1__0005_vid__10388__6528__34302__870__553.mp4,b,zack-Lenovo-ideapad-Y700-15ISK,10:39.7,MCxCVF1_12b_1
11746,MCxCVF1_12b_1__0005_vid__10453__1376__34505__668__168.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,09:57.6,MCxCVF1_12b_1
11747,MCxCVF1_12b_1__0005_vid__10458__4713__34511__441__372.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,34:26.2,MCxCVF1_12b_1
11748,MCxCVF1_12b_1__0005_vid__10538__1466__34886__676__493.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,34:40.7,MCxCVF1_12b_1
11749,MCxCVF1_12b_1__0005_vid__10551__1906__34949__826__156.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,22:04.1,MCxCVF1_12b_1
11750,MCxCVF1_12b_1__0009_vid__24__2429__115__725__1074.mp4,m,zack-Lenovo-ideapad-Y700-15ISK,10:32.0,MCxCVF1_12b_1
11751,MCxCVF1_12b_1__0009_vid__54__2993__292__369__519.mp4,p,zack-Lenovo-ideapad-Y700-15ISK,23:17.4,MCxCVF1_12b_1
11752,MCxCVF1_12b_1__0009_vid__111__1955__762__502__525.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,30:20.8,MCxCVF1_12b_1
11753,MCxCVF1_12b_1__0009_vid__249__4101__1669__144__665.mp4,c,zack-Lenovo-ideapad-Y700-15ISK,09:50.3,MCxCVF1_12b_1
11754,MCxCVF1_12b_1__0009_vid__304__3581__2041__385__890.mp4,c,zack-Lenovo-ideapad-Y700-15ISK,06:04.4,MCxCVF1_12b_1
11755,MCxCVF1_12b_1__0009_vid__403__122__2442__366__503.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,56:00.8,MCxCVF1_12b_1
11756,MCxCVF1_12b_1__0009_vid__431__534__2657__586__471.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,55:42.1,MCxCVF1_12b_1
11757,MCxCVF1_12b_1__0009_vid__489__5316__3037__417__714.mp4,c,zack-Lenovo-ideapad-Y700-15ISK,22:09.3,MCxCVF1_12b_1
11758,MCxCVF1_12b_1__0009_vid__494__2875__3041__358__273.mp4,p,zack-Lenovo-ideapad-Y700-15ISK,44:25.3,MCxCVF1_12b_1
11759,MCxCVF1_12b_1__0009_vid__511__1790__3108__375__270.mp4,p,zack-Lenovo-ideapad-Y700-15ISK,22:23.8,MCxCVF1_12b_1
11760,MCxCVF1_12b_1__0009_vid__573__1473__3321__449__477.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,26:05.2,MCxCVF1_12b_1
11761,MCxCVF1_12b_1__0009_vid__636__2137__3716__588__463.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,20:05.6,MCxCVF1_12b_1
11762,MCxCVF1_12b_1__0009_vid__689__1276__3996__850__635.mp4,p,zack-Lenovo-ideapad-Y700-15ISK,06:25.0,MCxCVF1_12b_1
11763,MCxCVF1_12b_1__0009_vid__731__1631__4172__656__380.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,00:50.9,MCxCVF1_12b_1
11764,MCxCVF1_12b_1__0009_vid__746__9375__4234__758__781.mp4,c,zack-Lenovo-ideapad-Y700-15ISK,22:55.6,MCxCVF1_12b_1
11765,MCxCVF1_12b_1__0009_vid__776__1498__4385__820__622.mp4,c,zack-Lenovo-ideapad-Y700-15ISK,27:24.9,MCxCVF1_12b_1
11766,MCxCVF1_12b_1__0009_vid__788__4702__4444__412__536.mp4,p,zack-Lenovo-ideapad-Y700-15ISK,16:40.2,MCxCVF1_12b_1
11767,MCxCVF1_12b_1__0009_vid__801__2527__4515__452__733.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,29:22.0,MCxCVF1_12b_1
11768,MCxCVF1_12b_1__0009_vid__835__2619__4584__598__1176.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,23:10.8,MCxCVF1_12b_1
11769,MCxCVF1_12b_1__0009_vid__837__1739__4585__602__1068.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,17:04.0,MCxCVF1_12b_1
11770,MCxCVF1_12b_1__0009_vid__848__629__4646__440__239.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,29:32.6,MCxCVF1_12b_1
11771,MCxCVF1_12b_1__0009_vid__879__703__4765__659__564.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,26:20.4,MCxCVF1_12b_1
11772,MCxCVF1_12b_1__0009_vid__953__739__5081__680__596.mp4,c,zack-Lenovo-ideapad-Y700-15ISK,29:35.5,MCxCVF1_12b_1
11773,MCxCVF1_12b_1__0009_vid__956__554__5081__610__553.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,05:05.2,MCxCVF1_12b_1
11774,MCxCVF1_12b_1__0009_vid__994__1805__5212__453__291.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,41:36.3,MCxCVF1_12b_1
11775,MCxCVF1_12b_1__0009_vid__999__1508__5224__326__719.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,29:55.9,MCxCVF1_12b_1
11776,MCxCVF1_12b_1__0009_vid__1004__5506__5228__289__249.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,14:15.6,MCxCVF1_12b_1
11777,MCxCVF1_12b_1__0009_vid__1112__1556__5813__737__503.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,27:18.3,MCxCVF1_12b_1
11778,MCxCVF1_12b_1__0009_vid__1128__699__5933__654__552.mp4,c,zack-Lenovo-ideapad-Y700-15ISK,26:50.6,MCxCVF1_12b_1
11779,MCxCVF1_12b_1__0009_vid__1139__2215__5996__639__434.mp4,c,zack-Lenovo-ideapad-Y700-15ISK,04:47.3,MCxCVF1_12b_1
11780,MCxCVF1_12b_1__0009_vid__1332__937__7042__578__603.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,09:53.3,MCxCVF1_12b_1
11781,MCxCVF1_12b_1__0009_vid__1379__4254__7634__308__1027.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,06:20.1,MCxCVF1_12b_1
11782,MCxCVF1_12b_1__0009_vid__1395__2349__7690__209__373.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,28:20.3,MCxCVF1_12b_1
11783,MCxCVF1_12b_1__0009_vid__1414__636__7736__161__1018.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,29:29.9,MCxCVF1_12b_1
11784,MCxCVF1_12b_1__0009_vid__1687__1812__8372__168__411.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,22:12.9,MCxCVF1_12b_1
11785,MCxCVF1_12b_1__0009_vid__1736__628__8505__403__1003.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,08:43.4,MCxCVF1_12b_1
11786,MCxCVF1_12b_1__0009_vid__1777__1246__8609__142__989.mp4,m,zack-Lenovo-ideapad-Y700-15ISK,50:59.0,MCxCVF1_12b_1
11787,MCxCVF1_12b_1__0009_vid__1824__794__8801__559__1040.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,28:42.5,MCxCVF1_12b_1
11788,MCxCVF1_12b_1__0009_vid__1895__1124__8926__749__1024.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,12:44.2,MCxCVF1_12b_1
11789,MCxCVF1_12b_1__0009_vid__1898__991__8927__785__939.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,00:47.5,MCxCVF1_12b_1
11790,MCxCVF1_12b_1__0009_vid__1900__1699__8929__539__427.mp4,d,zack-Lenovo-ideapad-Y700-15ISK,20:38.4,MCxCVF1_12b_1
11791,MCxCVF1_12b_1__0009_vid__2003__559__9188__742__495.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,20:30.8,MCxCVF1_12b_1
11792,MCxCVF1_12b_1__0009_vid__2111__18535__9534__543__390.mp4,b,zack-Lenovo-ideapad-Y700-15ISK,20:22.9,MCxCVF1_12b_1
11793,MCxCVF1_12b_1__0009_vid__2222__1877__9879__658__534.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,01:09.7,MCxCVF1_12b_1
11794,MCxCVF1_12b_1__0009_vid__2252__1144__9967__560__1003.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,04:02.6,MCxCVF1_12b_1
11795,MCxCVF1_12b_1__0009_vid__2266__1343__9983__230__969.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,35:04.4,MCxCVF1_12b_1
11796,MCxCVF1_12b_1__0009_vid__2324__282__10210__220__953.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,04:12.4,MCxCVF1_12b_1
11797,MCxCVF1_12b_1__0009_vid__2445__1921__10669__121__271.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,10:49.7,MCxCVF1_12b_1
11798,MCxCVF1_12b_1__0009_vid__2473__519__10770__243__937.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,19:37.3,MCxCVF1_12b_1
11799,MCxCVF1_12b_1__0009_vid__2563__9159__11232__568__460.mp4,c,zack-Lenovo-ideapad-Y700-15ISK,14:27.7,MCxCVF1_12b_1
11800,MCxCVF1_12b_1__0009_vid__2571__536__11305__364__1014.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,26:17.7,MCxCVF1_12b_1
11801,MCxCVF1_12b_1__0009_vid__2670__2888__11604__405__409.mp4,p,zack-Lenovo-ideapad-Y700-15ISK,09:21.9,MCxCVF1_12b_1
11802,MCxCVF1_12b_1__0009_vid__2677__1092__11611__378__1188.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,11:19.6,MCxCVF1_12b_1
11803,MCxCVF1_12b_1__0009_vid__2718__4172__11783__191__512.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,21:56.9,MCxCVF1_12b_1
11804,MCxCVF1_12b_1__0009_vid__2739__5097__11891__125__369.mp4,m,zack-Lenovo-ideapad-Y700-15ISK,20:28.9,MCxCVF1_12b_1
11805,MCxCVF1_12b_1__0009_vid__2771__1151__11955__710__705.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,19:24.7,MCxCVF1_12b_1
11806,MCxCVF1_12b_1__0009_vid__2796__719__12015__379__997.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,30:10.8,MCxCVF1_12b_1
11807,MCxCVF1_12b_1__0009_vid__2831__1921__12192__272__118.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,25:21.0,MCxCVF1_12b_1
11808,MCxCVF1_12b_1__0009_vid__2868__821__12271__101__836.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,34:30.0,MCxCVF1_12b_1
11809,MCxCVF1_12b_1__0009_vid__2903__12749__12428__484__499.mp4,p,zack-Lenovo-ideapad-Y700-15ISK,06:37.0,MCxCVF1_12b_1
11810,MCxCVF1_12b_1__0009_vid__2924__1746__12504__173__916.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,26:09.1,MCxCVF1_12b_1
11811,MCxCVF1_12b_1__0009_vid__3069__1313__12975__300__1003.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,19:21.7,MCxCVF1_12b_1
11812,MCxCVF1_12b_1__0009_vid__3080__792__13008__620__589.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,58:15.1,MCxCVF1_12b_1
11813,MCxCVF1_12b_1__0009_vid__3126__204__13166__813__628.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,33:26.7,MCxCVF1_12b_1
11814,MCxCVF1_12b_1__0009_vid__3153__575__13231__481__436.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,28:57.6,MCxCVF1_12b_1
11815,MCxCVF1_12b_1__0009_vid__3176__694__13264__211__1147.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,29:57.3,MCxCVF1_12b_1
11816,MCxCVF1_12b_1__0009_vid__3194__1575__13301__452__567.mp4,p,zack-Lenovo-ideapad-Y700-15ISK,08:25.7,MCxCVF1_12b_1
11817,MCxCVF1_12b_1__0009_vid__3279__2413__13627__386__1034.mp4,d,zack-Lenovo-ideapad-Y700-15ISK,29:59.7,MCxCVF1_12b_1
11818,MCxCVF1_12b_1__0009_vid__3395__652__13923__509__312.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,09:12.0,MCxCVF1_12b_1
11819,MCxCVF1_12b_1__0009_vid__3399__3914__13988__670__999.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,26:29.9,MCxCVF1_12b_1
11820,MCxCVF1_12b_1__0009_vid__3415__1506__14033__794__1047.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,04:22.7,MCxCVF1_12b_1
11821,MCxCVF1_12b_1__0009_vid__3465__1095__14135__256__866.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,12:40.7,MCxCVF1_12b_1
